Wormbase_Id,gene_name,ID,sequence_1,control_OP50_1,control_OP50_2,sams_1_OP50_1,sams_1_OP50_2,padj,log2FoldChange,pvalue,foldChange,log10padj
WBGene00219374,,C25A11.10,C25A11.10,520.4227966,502.4062823,284.9867764,120.7397098,0.010925932,-1.382360839,0.001737585,0,1.961541522
WBGene00018897,,F55F8.9,F55F8.9a,2142.444987,2162.852579,1084.925362,686.7347101,0.000479445,-1.382377631,3.50E-05,0,3.31926156
WBGene00019441,,K06B9.4,Pseudogene:K06B9.4,1141.950506,922.1766261,594.7580059,229.2831813,0.009274961,-1.382563246,0.0013934,0,2.032687915
WBGene00015843,,C16C8.5,C16C8.5,252.0225534,353.4577935,141.9219742,98.90082967,0.008298384,-1.382609174,0.001196798,0,2.081006472
WBGene00002136,inx-14,F07A5.1,F07A5.1b,4585.042555,4699.857936,2571.707962,1194.373903,0.002183426,-1.382611637,0.000210291,0,2.660861607
WBGene00021193,math-44,Y16E11A.1,Y16E11A.1,36.86602913,59.29020315,16.12023434,15.33518831,0.106319357,-1.383060577,0.047838769,0,0.973387659
WBGene00016295,fbxc-40,C32B5.1,C32B5.1a,167.901021,133.7888869,92.39365469,13.10544489,0.082776702,-1.383738798,0.033861865,0,1.082091883
WBGene00017459,,F14D2.11,F14D2.11,78.86030598,115.4808153,53.34881049,13.3306913,0.080935159,-1.384722343,0.032750273,0,1.091862778
WBGene00015742,kxd-1,C13F10.2,C13F10.2,200.7470763,218.2000464,108.7060108,53.06408153,0.021710755,-1.386803832,0.004785283,0,1.663325077
WBGene00001934,his-60,F55G1.11,F55G1.11,248.4730892,299.1155266,113.7963768,105.1452966,0.006260949,-1.387015351,0.000795084,0,2.20335984
WBGene00015610,,C08F1.6,C08F1.6,138.1061167,68.5387406,59.38410229,2.118928758,0.135317364,-1.38802611,0.066060598,0,0.86864647
WBGene00021747,,Y50D4C.2,Y50D4C.2,140.2705805,158.4378519,75.95737988,37.08619834,0.033138564,-1.388066981,0.009094364,0,1.479666314
WBGene00011432,sdz-30,T04D3.2,T04D3.2,374.7159549,210.4746758,79.53291621,3.147922233,0.188551008,-1.388101528,0.102660093,0,0.724571142
WBGene00011010,,R04D3.2,R04D3.2,1033.740777,1011.297571,608.3225464,191.6845799,0.013308645,-1.388221847,0.00231365,0,1.875866145
WBGene00021279,,Y23H5B.8,Y23H5B.8,59.39683647,94.57321283,42.27626868,2.114372934,0.137268832,-1.389118137,0.067345527,0,0.862428062
WBGene00017562,,F18C5.9,F18C5.9,15.31386024,16.3115492,4.035445103,0.02875266,0.187514588,-1.389904738,0.10201106,0,0.72696494
WBGene00020976,oac-51,W03B1.7,W03B1.7b,84.96746536,97.32836264,52.33973418,5.178517271,0.112055235,-1.390816159,0.051176636,0,0.950567848
WBGene00009496,,F36H1.11,F36H1.11,22.54707176,48.86603611,13.09708867,7.188144211,0.140698394,-1.392031972,0.069557508,0,0.851710861
WBGene00015989,,C18H2.2,Pseudogene:C18H2.2,1290.318912,1276.019553,658.2475846,381.1496872,0.001216415,-1.393818801,0.000104867,0,2.914918212
WBGene00021774,fbxb-43,Y51H7BR.2,Y51H7BR.2,71.82218529,31.39301342,24.49515434,0.057379678,0.169905785,-1.394135131,0.089507231,0,0.769791834
WBGene00020361,fbxc-19,T08E11.5,T08E11.5,56.18013143,25.69031372,19.13157702,4.140143,0.144160917,-1.394888643,0.071950906,0,0.841152463
WBGene00020983,,W03D2.9,W03D2.9,9.200267651,15.40311013,2.022167575,0.023329283,1,-1.395105826,0.097402504,0,NA
WBGene00009292,,F31D4.5,F31D4.5b,97.31731768,158.3671786,72.46980888,15.37412092,0.071993408,-1.395385657,0.027905499,0,1.142707266
WBGene00009310,,F32A11.5,Pseudogene:F32A11.5,32.74897274,72.71959642,18.15324986,15.37058122,0.103825566,-1.395569346,0.046427112,0,0.983695692
WBGene00017456,,F14D2.8,F14D2.8,180.2767603,223.0008156,91.60160112,65.2784529,0.014405077,-1.395659536,0.002605145,0,1.841484404
WBGene00013101,,Y51H4A.5,Y51H4A.5,20.43037069,20.10744774,5.044830513,4.115353366,0.172558813,-1.397699826,0.091343342,0,0.763062856
WBGene00001666,gpa-4,T07A9.7,T07A9.7,71.66922925,88.75726916,29.20577784,28.58482346,0.054600345,-1.398189421,0.01915665,0,1.262804617
WBGene00012522,,Y32B12B.2,Y32B12B.2a,681.510371,598.1975949,334.7666116,175.7992746,0.004508599,-1.399706266,0.000518622,0,2.345958379
WBGene00002061,ife-3,B0348.6,B0348.6a.1,10858.13327,10883.87148,5726.477272,3060.456571,0.000675987,-1.400621089,5.21E-05,0,3.17006197
WBGene00004821,skr-15,F54D10.1,F54D10.1,150.5302343,152.4906704,69.45944242,45.92171438,0.023711594,-1.401949085,0.00546535,0,1.625039244
WBGene00219399,,Y55F3AM.21,Y55F3AM.21,26.11641554,27.8985082,10.21599458,3.108561288,0.159661029,-1.404436909,0.082456322,0,0.796801075
WBGene00007362,cyp-35C1,C06B3.3,C06B3.3,305.3564773,606.794751,217.4022549,135.5831824,0.008798284,-1.404657225,0.001295682,0,2.055602003
WBGene00019662,,K11H12.6,K11H12.6a,59.35094675,62.05039656,27.18663156,13.31387368,0.085616776,-1.40621472,0.035483073,0,1.067441131
WBGene00008755,sdz-13,F13E9.6,F13E9.6.2,17.14717622,20.76371473,5.04349296,2.078840808,0.17701786,-1.40656571,0.094377844,0,0.751982914
WBGene00007762,,C27B7.5,C27B7.5,1772.536109,1732.602435,931.948703,464.6528735,0.00184379,-1.408347675,0.000172552,0,2.7342885
WBGene00001958,hlh-14,C18A3.8,C18A3.8,198.6197354,154.344109,104.6718758,3.145631152,0.114058863,-1.408844943,0.052389966,0,0.942870962
WBGene00000144,apc-10,F15H10.3,F15H10.3a.2,678.2411206,780.7883053,338.1729716,247.6421708,0.000741499,-1.409029929,5.86E-05,0,3.129889278
WBGene00020103,,R148.4,R148.4a.1,1434.419204,1541.311806,774.9498879,410.6565184,0.001438291,-1.409784098,0.000128007,0,2.842153197
WBGene00019040,fbxb-19,F58E1.9,F58E1.9,21.41870431,14.34291057,5.042114539,0.031456454,0.180868324,-1.410866546,0.097210418,0,0.742637487
WBGene00013369,,Y60A9.2,Pseudogene:Y60A9.2,22.43352852,13.37408993,5.042123015,0.031469234,0.180868324,-1.41093912,0.097194549,0,0.742637487
WBGene00010066,,F54F7.6,F54F7.6.2,188.4621249,219.1761882,97.63820369,58.15292597,0.016052034,-1.411003318,0.003021384,0,1.794469937
WBGene00044733,,W08F4.13,W08F4.13,37.81069388,33.4573879,15.10603038,0.048441537,0.169866334,-1.412593229,0.08947592,0,0.769892686
WBGene00007887,gadr-2,C33A12.12,C33A12.12,117.716243,101.0360262,53.35359275,25.5502192,0.045314241,-1.41376801,0.014561781,0,1.34376529
WBGene00018690,fbxa-46,F52D2.8,F52D2.8a,22.44048647,13.3645377,4.03768647,3.094308017,0.173827825,-1.41457638,0.092209009,0,0.759880703
WBGene00017407,,F12E12.6,F12E12.6,53.23614053,72.60141867,30.20395255,10.26266746,0.091689389,-1.415460311,0.039068147,0,1.037680923
WBGene00014115,gld-4,ZK858.1,ZK858.1,8572.089953,6966.86114,4346.688838,1774.786931,0.003413192,-1.415841674,0.00036554,0,2.466839324
WBGene00008612,fbxa-103,F09C3.4,F09C3.4,23.50222295,24.89854327,9.067622142,1.065961669,0.168946413,-1.417356326,0.088781942,0,0.772251026
WBGene00018203,,F39F10.3,F39F10.3,96.23757934,103.9567775,40.27529529,32.66792787,0.038470443,-1.417953249,0.011325355,0,1.414872811
WBGene00018991,,F56F11.4,F56F11.4b,1555.310899,1538.428103,831.3072491,385.1915308,0.002595435,-1.419192305,0.000260106,0,2.585789902
WBGene00001214,ego-1,F26A3.3,F26A3.3,3818.603634,3239.008556,1929.418555,850.8085824,0.002607802,-1.4194632,0.000261831,0,2.583725353
WBGene00004781,set-1,T26A5.7,T26A5.7a,3752.120091,4054.841238,2106.456393,969.7480226,0.001714209,-1.419714788,0.000158194,0,2.76593624
WBGene00010690,,K08H2.3,K08H2.3,400.5369257,405.7046299,199.2855341,115.2092208,0.005139651,-1.420242449,0.000614371,0,2.289066368
WBGene00016449,,C35D10.13,C35D10.13,3487.814211,3612.565787,1819.60223,1005.613205,0.000577897,-1.421268696,4.33E-05,0,3.238149582
WBGene00017405,bath-31,F12E12.4,F12E12.4,73.63961083,54.35348083,33.2205608,6.190199577,0.106319357,-1.421703221,0.047829441,0,0.973387659
WBGene00009212,,F28D1.2,F28D1.2,529.013651,325.6990577,267.0652913,31.0466323,0.056013371,-1.422258822,0.019843349,0,1.251708286
WBGene00006947,wrt-1,ZK1290.12,ZK1290.12,97.36546894,223.2097691,76.50259615,37.7808238,0.037968833,-1.422654222,0.011091,0,1.420572752
WBGene00006463,nduf-2.2,T26A5.3,T26A5.3,2088.146187,2234.271224,1060.772256,664.3235045,0.000321045,-1.422769884,2.17E-05,0,3.493434452
WBGene00008048,hpo-41,C40H5.6,Pseudogene:C40H5.6,9.902548609,20.91510562,3.57314208,1.237731225,0.17701786,-1.42286208,0.094383926,0,0.751982914
WBGene00019412,fbxb-49,K05F6.1,K05F6.1,129.8853563,54.22310839,50.32783093,2.11714208,0.128087948,-1.423782199,0.061325032,0,0.892491733
WBGene00019039,fbxb-18,F58E1.8,F58E1.8,32.64882051,16.19803712,9.067712618,1.066077392,0.167329646,-1.425234595,0.087671078,0,0.776427108
WBGene00219849,,C36C9.10,C36C9.10,1162.908711,1417.619299,660.2198835,352.5870686,0.00144763,-1.425526699,0.000129645,0,2.839342471
WBGene00006962,xol-1,C18A11.5,C18A11.5b,93.14008678,85.82194511,36.24886474,27.57459544,0.044901841,-1.427525503,0.014354118,0,1.347735856
WBGene00008174,,C48B4.11,C48B4.11,2126.068398,2409.438616,1129.207368,667.3819867,0.00044511,-1.427800635,3.20E-05,0,3.351532239
WBGene00008844,,F15A4.10,F15A4.10,224.3046015,235.3288934,115.7518451,57.14039825,0.016039713,-1.428461829,0.003017958,0,1.794803404
WBGene00001758,gst-10,Y45G12C.2,Y45G12C.2,430.0779998,517.2786345,206.4758334,166.5750862,0.001338282,-1.428504135,0.000117115,0,2.87345228
WBGene00013248,,Y57A10A.3,Y57A10A.3,258.2624823,272.6545419,130.0039705,72.53191239,0.01053313,-1.42867494,0.001652508,0,1.977442566
WBGene00017140,,EEED8.12,EEED8.12,98.40954068,75.69055328,38.50084822,22.77146926,0.052353543,-1.430854428,0.01802117,0,1.281053921
WBGene00009226,cyp-37B1,F28G4.1,F28G4.1,18.44194166,38.36429527,5.049602163,9.207983899,0.145404075,-1.432154843,0.072769625,0,0.837423422
WBGene00013319,ccch-5,Y57G11C.25,Y57G11C.25,346.2261694,348.5964799,190.2231392,69.37521589,0.016266084,-1.43313717,0.003073771,0,1.788716985
WBGene00017912,fbxb-107,F29A7.2,F29A7.2,39.81431493,20.00078518,11.08246758,4.129622701,0.143783675,-1.436423588,0.071718067,0,0.84229042
WBGene00022351,,Y82E9BR.19,Y82E9BR.19,1200.882129,1071.34995,630.98991,239.7777443,0.006239426,-1.436605877,0.000791578,0,2.204855374
WBGene00010619,,K07A1.15,K07A1.15,74.98924885,87.72701214,34.80788857,22.26950745,0.053037583,-1.436667248,0.018322373,0,1.275416277
WBGene00219725,linc-63,T03F1.13,WBGene00219725,61.4146065,72.5615728,28.19493364,16.36975883,0.068179669,-1.43775756,0.025948522,0,1.166345111
WBGene00008451,,E01G6.3,E01G6.3,67.44694329,32.35783293,21.14788847,9.236018985,0.104931027,-1.438496342,0.047058005,0,0.979096076
WBGene00017133,,EEED8.2,EEED8.2,239.6053142,175.2480453,117.7589885,28.62455911,0.041083925,-1.439707584,0.012560707,0,1.38632807
WBGene00044725,,R11G1.7,R11G1.7,135.0609279,77.1346316,58.3803042,10.2769252,0.080360864,-1.440279718,0.032419818,0,1.094955403
WBGene00008695,,F11C3.1,F11C3.1,71.66687614,89.72214188,36.24552074,18.41311773,0.057472968,-1.440533452,0.020556337,0,1.240536378
WBGene00235270,,F59E12.16,Pseudogene:F59E12.16a,14.25269487,5.740399889,0.006394576,0.029152749,1,-1.440691525,0.074715738,0,NA
WBGene00016229,,C29G2.1,C29G2.1,139.2773409,161.1088231,71.47066123,37.77812593,0.025362104,-1.441008171,0.006073701,0,1.595814714
WBGene00015504,,C06A5.6,C06A5.6,5579.100429,5068.881093,2901.487866,1212.430217,0.00233662,-1.442628481,0.000227362,0,2.631411926
WBGene00044702,,F46C3.4,Pseudogene:F46C3.4,116.1956629,149.1452272,71.85772827,19.01064128,0.052052406,-1.442691218,0.017863882,0,1.283559191
WBGene00011383,,T02E9.5,T02E9.5.2,2213.06183,1544.974892,1124.166103,270.0832739,0.016733115,-1.442747923,0.003224181,0,1.776423215
WBGene00021233,,Y19D10B.4,Y19D10B.4,28.46625705,15.76519032,6.21187127,3.152233346,0.157587566,-1.44588868,0.0810255,0,0.802478053
WBGene00018247,,F40G9.12,F40G9.12,12.21768134,7.66555993,0.006376799,0.018533647,1,-1.446125246,0.073846941,0,NA
WBGene00001436,fkh-4,C29F7.5,C29F7.5,318.4688044,175.9725765,143.5824269,29.11648451,0.046124347,-1.446543534,0.014973055,0,1.336069773
WBGene00014874,,Y38H6A.4,Pseudogene:Y38H6A.4,15.31965891,17.26953189,4.036111487,1.055445173,0.167944332,-1.44744435,0.088082144,0,0.774834648
WBGene00007850,,C31G12.1,C31G12.1,148.4973889,172.5393653,82.53841502,31.67263775,0.030918301,-1.447843086,0.008234022,0,1.509784377
WBGene00022024,,Y64H9A.2,Y64H9A.2,9.260838548,40.3772215,3.035966237,7.169356386,0.157668647,-1.447911277,0.081097134,0,0.80225466
WBGene00020778,,T24E12.11,T24E12.11,90.1103674,116.4029749,53.35081757,15.36855916,0.058878658,-1.448327505,0.021212373,0,1.230042095
WBGene00022111,,Y71F9AL.6,Y71F9AL.6,39.80218605,17.1213517,9.071162468,5.144747137,0.141342926,-1.449991923,0.069966281,0,0.849725923
WBGene00015587,sdz-2,C08A9.7,C08A9.7,77.70663209,45.73050546,30.20285238,7.207620618,0.097700029,-1.450130406,0.042767605,0,1.010105308
WBGene00008534,,F02H6.1,Pseudogene:F02H6.1,118.7092035,84.80489732,49.32748905,20.45805624,0.049750058,-1.452100683,0.01671895,0,1.303206404
WBGene00006740,ulp-5,K02F2.4,K02F2.4,744.8170651,754.094151,323.07901,263.9396107,0.000278941,-1.452581749,1.84E-05,0,3.554487161
WBGene00018845,,F54H12.5,F54H12.5,218.1877924,275.3744391,109.7177063,75.47020808,0.007760701,-1.453474573,0.00108847,0,2.110099025
WBGene00200025,,T04C12.26,T04C12.26,2554.689742,2207.721545,981.9663113,906.7239799,2.61E-05,-1.455861389,1.22E-06,0,4.58367381
WBGene00010212,fbxa-192,F57G4.8,F57G4.8,251.9610239,257.2212863,133.8653125,51.03445635,0.018345069,-1.458358799,0.003713282,0,1.736480643
WBGene00001882,his-8,F45F2.12,F45F2.12,22.57829928,7.751709604,3.441788377,0.027578821,0.164290633,-1.458745806,0.085480004,0,0.784387198
WBGene00010608,,K07A1.1,K07A1.1,1755.152304,2113.438744,994.3469501,482.9926017,0.001283007,-1.4597056,0.000111403,0,2.891771114
WBGene00000473,cey-2,F46F11.2,F46F11.2,66198.57174,65253.63067,35303.80095,14944.3197,0.001445377,-1.459849515,0.000129196,0,2.840018756
WBGene00011431,,T04D3.1,T04D3.1,414.8629298,386.6444714,199.2849107,101.9695569,0.005829386,-1.461458659,0.000726551,0,2.234377213
WBGene00006311,sun-1,F57B1.2,F57B1.2,3667.103955,3426.92078,1863.882661,849.7490044,0.00136966,-1.461728402,0.00012071,0,2.863387233
WBGene00002117,ins-34,F52B11.6,F52B11.6,196.6147549,185.8069937,106.6888478,24.54882316,0.040503018,-1.461865962,0.012257591,0,1.392512612
WBGene00016078,,C24H12.9,Pseudogene:C24H12.9,32.62438168,11.39527265,7.055640479,1.06306279,0.159321788,-1.462008046,0.082223274,0,0.797724828
WBGene00008362,cfim-2,D1046.1,D1046.1d.1,15.40416739,16.70928713,2.880436373,3.893345506,0.16240675,-1.46293207,0.084258253,0,0.789395924
WBGene00235272,,Y43B11AL.5,Pseudogene:Y43B11AL.5,34.7260662,25.79329842,12.0871784,1.071469095,0.147737122,-1.464909118,0.074340111,0,0.830510364
WBGene00219728,linc-16,T08E11.10,WBGene00219728,115.6022379,64.74841146,35.24299933,26.55720768,0.047216334,-1.465834901,0.01552418,0,1.325907737
WBGene00017598,,F19F10.1,F19F10.1,56.22186743,43.9155305,22.15157984,0.056441518,0.144678024,-1.467500095,0.072253828,0,0.839597431
WBGene00021468,epg-2,Y39G10AR.10,Y39G10AR.10,1920.960784,1130.779265,870.5535021,249.3902321,0.013144656,-1.46829004,0.002269663,0,1.88125078
WBGene00012900,,Y46G5A.8,Y46G5A.8,110.5231396,85.78479744,49.32588458,15.36695891,0.056225723,-1.46918199,0.019958255,0,1.250064949
WBGene00017365,,F10G2.4,F10G2.4,98.29400227,114.4612603,45.30582952,28.60121169,0.03320421,-1.470124278,0.009128842,0,1.478806854
WBGene00020394,,T10B5.8,T10B5.8,73.72027999,95.44654872,39.25396641,18.04886159,0.052639011,-1.472368401,0.018153587,0,1.278692279
WBGene00023245,,C33E10.3,Pseudogene:C33E10.3,71.20001422,50.27178388,21.29382955,17.79798674,0.068049518,-1.475165191,0.025874422,0,1.167174949
WBGene00012095,pssy-2,T27E9.5,T27E9.5,1490.74942,1443.241238,751.8025506,356.6665454,0.001506218,-1.47537651,0.000136479,0,2.822112295
WBGene00018636,,F49E8.2,F49E8.2b,3430.426642,3505.008371,1717.955924,930.2267397,0.000379882,-1.476665896,2.63E-05,0,3.420351453
WBGene00007578,,C14B1.7,C14B1.7b,422.570328,334.7366827,148.9820528,138.6259465,0.001877952,-1.477005896,0.000176796,0,2.726315572
WBGene00017116,fbxb-78,E04A4.1,E04A4.1,47.03190247,41.06348159,19.13340181,5.160516542,0.107747705,-1.477530517,0.048655084,0,0.967591972
WBGene00012976,sup-35,Y48A6C.3,Y48A6C.3,641.9566836,581.7939714,319.7501317,132.4378645,0.00573506,-1.483148817,0.000712306,0,2.241462011
WBGene00001108,dsl-6,H02I12.4,H02I12.4,50.09412761,42.97792269,21.14462771,1.081729454,0.129292993,-1.484603575,0.062118332,0,0.888425011
WBGene00014954,,Y102A5C.5,Pseudogene:Y102A5C.5,358.4966253,352.3771453,165.0491426,99.8863651,0.003796027,-1.48602409,0.000420186,0,2.420670715
WBGene00018458,fbxb-30,F45D11.13,F45D11.13,28.58114454,21.03440539,8.062397087,0.039048074,0.153933828,-1.487138485,0.078501029,0,0.812665929
WBGene00045406,,D1086.19,D1086.19,32.66746066,20.03738404,8.064405335,4.124728861,0.133788621,-1.488494077,0.064991336,0,0.873580822
WBGene00016885,fbxb-97,C52E2.6,C52E2.6,25.60470127,47.64583695,10.08123066,9.221293512,0.108068719,-1.491196555,0.048873718,0,0.966299995
WBGene00019368,,K03H6.2,K03H6.2a,225.411017,403.0744148,163.0514533,55.11373751,0.019223597,-1.491337861,0.003984116,0,1.716165354
WBGene00007342,,C05D12.5,C05D12.5,39.85129956,30.55611477,13.09630732,5.152754321,0.114087068,-1.494325184,0.052429849,0,0.942763579
WBGene00044225,,C38D4.10,Pseudogene:C38D4.10,155.569762,144.5191952,72.29508892,32.10771088,0.025161765,-1.495071428,0.005997654,0,1.599258905
WBGene00016745,,C48B6.9,C48B6.9,409.7206562,353.3089724,196.2638108,77.52526668,0.009708648,-1.498976781,0.001480817,0,2.012841252
WBGene00018343,,F42A10.7,F42A10.7.1,1139.191612,644.4334565,338.1786406,336.2665825,0.001000035,-1.499610425,8.34E-05,0,2.999984589
WBGene00011509,,T05H10.4,T05H10.4a,1637.259437,1507.959101,871.5610692,260.9121772,0.007158839,-1.500046665,0.00096731,0,2.145157407
WBGene00022292,,Y75D11A.3,Y75D11A.3,583.9467029,612.2921064,304.9567434,129.483196,0.004517751,-1.502110771,0.000520137,0,2.345077666
WBGene00017594,,F19C7.4,F19C7.4,34.55227315,21.94877801,8.115896673,5.154231359,0.12465459,-1.503612891,0.059140433,0,0.904291726
WBGene00018664,bath-11,F52C6.7,Pseudogene:F52C6.7,59.40322939,95.51196941,18.14042479,31.63030016,0.049624004,-1.504689087,0.016661012,0,1.304308196
WBGene00001910,,C50F4.6,C50F4.6,453.555418,461.0919683,229.2048841,102.952095,0.005287733,-1.504693175,0.000639378,0,2.27673047
WBGene00008537,,F02H6.4,Pseudogene:F02H6.4c,165.5576301,145.0276552,76.60159151,29.16657737,0.027501513,-1.505773869,0.006906485,0,1.560643411
WBGene00004335,ref-2,C47C12.3,C47C12.3b,136.1093183,91.45899119,56.37144996,17.40745152,0.046170998,-1.5058653,0.015003071,0,1.335630737
WBGene00008563,,F07H5.13,F07H5.13,1169.957895,801.5664153,555.5477345,137.6428174,0.014260879,-1.506974812,0.002570228,0,1.84585371
WBGene00021299,,Y27F2A.8,Y27F2A.8,69.47008545,24.60584298,20.88357044,1.889334494,0.128237126,-1.50701725,0.061444142,0,0.891986223
WBGene00001981,hnd-1,C44C10.8,C44C10.8,169.91439,111.4407984,69.45565407,24.5409742,0.035022117,-1.507021385,0.00989562,0,1.455657602
WBGene00023401,,ZK380.t2,Pseudogene:ZK380.t2,72.65060319,68.69819481,24.17349658,21.45698787,0.04803498,-1.507319161,0.01592731,0,1.318442382
WBGene00019041,fbxc-22,F58E1.10,F58E1.10,31.0461619,20.57092477,8.062987873,0.039818314,0.146416846,-1.512097293,0.073439822,0,0.834408953
WBGene00018204,,F39F10.4,F39F10.4,86.92591863,51.44140176,26.18416447,17.38769875,0.056877655,-1.512140206,0.020284207,0,1.245058317
WBGene00008494,,F01D5.3,F01D5.3,47.13971073,99.39470795,22.16265022,23.49237299,0.053252469,-1.513541728,0.018452715,0,1.273660248
WBGene00019569,,K09D9.12,K09D9.12.1,196.6526821,228.7108203,93.61467376,57.13603373,0.008884991,-1.513852521,0.001315542,0,2.051343005
WBGene00008959,,F19H6.4,F19H6.4,638.2503749,665.5985693,337.161104,129.4856843,0.005242667,-1.51469244,0.000632629,0,2.280447711
WBGene00044798,tbx-43,Y46E12A.4,Y46E12A.4,36.72654373,16.18341734,9.06895799,1.067681511,0.138519007,-1.516154993,0.068170057,0,0.858490631
WBGene00016547,,C40A11.4,C40A11.4,55.20298462,43.91554234,22.15157903,1.082995992,0.11915869,-1.51633532,0.055639391,0,0.923874279
WBGene00044638,,F23A7.8,F23A7.8,2348.077788,3021.838061,1149.159262,862.7342321,2.62E-05,-1.517496414,1.23E-06,0,4.580985271
WBGene00008740,,F13D12.5,F13D12.5,1066.548739,1069.17308,496.1783574,293.4974373,0.000402082,-1.518016542,2.81E-05,0,3.39568582
WBGene00003976,pes-1,T28H11.4,T28H11.4a,115.7051182,133.5128199,59.3923268,22.5007879,0.032925945,-1.518298725,0.009007445,0,1.482461755
WBGene00022334,,Y82E9BR.1,Y82E9BR.1,102.3094956,75.31255364,45.29824101,5.177641641,0.080797428,-1.519946573,0.03267451,0,1.092602463
WBGene00010149,,F56D5.5,F56D5.5,198.6533712,181.0426678,100.6519961,23.52993384,0.033181431,-1.522556565,0.009115938,0,1.479104893
WBGene00019794,,M151.2,M151.2,105.5461381,102.102917,48.82491535,19.24719143,0.03954638,-1.524108529,0.011823473,0,1.402893264
WBGene00077441,,C43D7.10,Pseudogene:C43D7.10,31.61602646,14.28524909,7.056239185,1.063943851,0.139460879,-1.524548422,0.068827207,0,0.855547602
WBGene00009444,,F35G12.11,F35G12.11.2,497.4089867,561.5645361,236.1635291,148.8295791,0.000946203,-1.528704555,7.78E-05,0,3.024015823
